,col1,col2
0,-140.04978288285952,3.8458894217639332
1,-136.67801203393162,61.07598026733605
2,-100.67984272970637,19.14134709249811
3,-105.07215765928436,-33.681925508864815
4,-155.85883860428382,37.443402730423095
5,-132.0194097797874,19.768627497374993
6,-162.75008986388593,-6.061298107071756
7,-154.958464656211,8.101622318099862
8,-137.23803420592338,18.718221377108467
9,-125.57578340311684,-47.09791229952093
10,-149.24653406727,-81.60734697468155
11,-131.23922222759782,-24.877185746475025
12,-193.0679503689626,-73.49229005320178
13,-149.38125911120312,-52.86127337486758
14,-128.43679894155872,-31.513092711518617
15,-143.12642155021024,22.161874409095056
16,-122.23328376594776,-27.406849166526385
17,-147.44865114471682,-27.93785653355331
18,-145.86294138552287,48.732146786427386
19,-134.47943156835098,43.47328297378592
20,-95.57954698395419,-39.685580986081824
21,-123.40574942031763,52.35548402247055
22,-204.1589005708641,23.86308808461016
23,-142.69116162910845,-70.45173908339243
24,-107.17423962355339,-49.37206153964064
25,-217.72259903933588,-61.337286845760076
26,-115.61048688717048,56.931234596321005
27,-142.1918799301854,38.426047309083465
28,-158.27819956331098,35.3618154513605
29,-121.59196148389648,-32.76801424479496
30,-161.00867729447697,30.889636775937998
31,-101.0999515209504,-26.685120731377822
32,-127.76146865582014,-55.16265672538623
33,-117.35930640190277,-20.570817786660943
34,-131.86321172431613,-8.996209579733312
35,-120.38499045273578,-5.552701376458507
36,-103.09119614696394,-10.631971329375789
37,-140.86331592177717,7.191788176606063
38,-109.62718688084836,15.508650907912399
39,-130.7810528127709,12.29986149186598
40,-100.11901855263093,20.357387129523165
41,-142.4101581126197,29.761421074742096
42,-144.82651053206735,17.247193527313033
43,-142.6663869436853,19.76348556081467
44,-200.58439480268117,16.65886350452488
45,-158.05917940425252,41.346646369492674
46,-166.73084989766025,58.99780843499981
47,-138.99894032850304,31.026662781253275
48,-136.04158172331537,19.523115569563842
49,-127.41458386763037,27.703737022749955
50,-82.78814764428667,-21.87311741428441
51,-164.99498438534323,65.39574066767226
52,-131.02792279138276,10.68567807456329
53,-235.263638467893,-57.44430202728121
54,-140.73110228586228,40.978803956386
55,-150.40454164300155,-7.072705423733754
56,-106.21506515134664,-43.7040069177622
57,-119.81753100459422,-56.75152427595532
58,-145.90189518149856,6.447526853497091
59,-88.2797593719436,-26.632960483480847
60,-167.84314734964596,-20.72721642621942
61,-125.26385938156969,-38.488140577549636
62,-89.40515781326408,-8.995622505284656
63,-109.1934530162269,28.93271061649435
64,-197.7881278538191,13.282964432004617
65,-143.00325680427898,54.46606788997794
66,-139.9964022975473,40.84739506675615
67,-163.06342394555102,23.86405652463045
68,-110.76734448077215,45.12613793225277
69,-116.11252241640153,-48.309849832747
70,-85.66459193037286,-9.504784965522093
71,-124.65862445906939,-22.780906635022987
72,-120.93199651311603,-44.21386994220343
73,-135.17295395751384,-10.104742161088348
74,-92.9638630405269,-21.407483431921417
75,-19.401224913504354,-74.68405181298124
76,40.42915512437138,-30.424011577478932
77,-5.135371098071274,-63.088894780713495
78,1.2514369212803556,-74.23285421756296
79,-45.4560270057023,-75.9919000173866
80,-4.079419359675406,36.27336196642009
81,-19.222645658941886,62.13690199431286
82,20.046442980789255,-28.616758993618575
83,-24.733512095593095,14.207606420671675
84,25.325134451195016,43.744931704103685
85,10.168983664496912,30.808341470495066
86,-24.640777688905843,6.0297909328192745
87,-14.706298093627211,-84.54100486423313
88,48.375098780288454,-8.146678958943259
89,31.877627069463795,26.208605041273135
90,-21.733366729727187,-6.894521458847309
91,-47.610613230126766,9.37473433226385
92,-29.052970267180108,-53.6917276234788
93,9.724602214437184,56.69267618107101
94,1.7594483799945901,-2.6847042794316933
95,23.271424562770456,-33.11212178180095
96,-35.0196626622342,10.640339162675907
97,-17.479422563496037,37.86777453089167
98,21.829114696320303,-69.04806856722134
99,-18.131379434331055,-44.191327078011675
100,-18.95520212308706,-42.17865576698194
101,-46.659747033057364,-29.198281719530282
102,-34.065591352981556,45.4265012105055
103,-24.458421873134352,13.53958929659266
104,-54.78780294136544,-8.50594657743557
105,-36.118572761650256,5.281818114148537
106,31.59499734471142,-26.13389341745914
107,-62.815705020827274,-17.125091884060325
108,46.58549757920955,-11.362459982098581
109,38.186334899295815,-13.669807358904205
110,-22.4032102705165,13.095295728135618
111,-48.164332465949265,-6.826622702024523
112,16.245822041966026,6.598573426273318
113,-19.204490773172854,21.894664892307667
114,-13.486439029498499,-1.9950109488272265
115,-19.366380261321662,28.947984006971716
116,-22.549079417869564,-27.519798991934053
117,-21.202560194640533,55.064583999927684
118,-5.844020280028992,-37.020084522676854
119,-21.653292503069018,61.38658562894029
120,-3.797066969465724,-28.393458001975667
121,-9.535286610858295,34.80340756827112
122,21.78839526891214,-33.05129712884207
123,-37.84829893483907,54.31527125838653
124,-20.513732372850445,-44.5051371492778
125,56.91247431113715,24.27733811245887
126,-60.37378229967116,-25.566784852729853
127,26.0939915169185,54.9272268597868
128,-27.456303375560566,-7.629703068122716
129,-28.83029297647797,-24.504585707838544
130,-45.19568559975841,-45.02472460240241
131,-25.236808334160855,22.049388927191554
132,2.556162141199836,86.42126335103583
133,6.792690412839799,8.858107548490366
134,15.085358179390232,45.529178077784486
135,-46.51048840575786,16.63488843469093
136,-47.42418285373659,-47.47338646411738
137,7.661489256146748,-54.209130050112876
138,44.29715485132112,-31.099278994547074
139,47.05329627305214,-8.251692634132004
140,39.639419953470735,-16.67030737135172
141,-33.19354880113432,0.2712243589243685
142,-12.892382248696633,37.325137731049544
143,-49.899747651750644,-12.789862315851648
144,36.3005250838985,-22.39277701722924
145,39.991234999620794,-17.858845040129584
146,-36.18550098390157,-45.45248063106552
147,15.288273888328868,-31.578792866660603
148,-3.157150008720904,85.26680724406586
149,7.641697388297786,85.70682857222128
150,22.978635846996838,-23.5330758570686
151,15.366198466958268,-25.62171385367445
152,-18.214870839189164,17.87528342779589
153,42.90312705064322,-24.826279910516575
154,-1.7280300019431891,85.8975585227561
155,-46.59088438881637,-40.98665611869078
156,-9.429319254024403,45.91562073750082
157,-40.043495595914315,9.25605990282581
158,-27.769865383993572,-28.59723740718917
159,-15.573390664621709,20.495958825336697
160,-50.29992956577469,-11.934412377867462
161,43.70281419769745,-26.48966253937896
162,-17.19318127454346,27.735435593858725
163,31.77099851570604,-20.316320578667735
164,-38.31182660829013,-45.84472188578023
165,29.429386008287985,20.117094444282035
166,8.83112808971396,57.94020095550495
167,3.008559156315049,65.2588654283802
168,-35.65634679177053,12.722700859657051
169,-6.6993177886772,-5.984069879113878
170,18.326775611033025,58.8773654295957
171,17.74200341656815,-26.152102265382926
172,-49.20660102842785,-0.17686500624564708
173,-7.230095110568323,-27.358776545162833
174,6.2897865080727176,70.27832727202946
175,26.18300246996714,-24.48635027834368
176,3.7862108706005775,95.4228702910481
177,-20.829943301409468,16.089977278876436
178,-41.050908012910824,12.510042229173955
179,33.75260291694917,-19.066828302407593
180,7.502201720521637,56.266399295847265
181,-4.970118282319057,-24.8774163475922
182,-47.231323275738575,-36.60900968933463
183,-37.62375604658946,-33.587099034610105
184,26.79604921909682,-27.07172459490169
185,-13.770228867828378,54.10737515182584
186,13.737157960121088,79.09509928687778
187,29.792794765191633,16.09562709307169
188,22.573177763500354,-32.08337105857899
189,23.024429167010627,-31.604274736337267
190,-15.246107409738308,32.223906589171264
191,25.2654536778963,-20.590850071210387
192,-11.209075308463722,39.894607109533155
193,-39.73934352525898,30.02877494916648
194,43.10727930195093,-12.260736601921991
195,-60.4760915595475,-9.757802096414256
196,-3.1451793113236435,-73.54144896304233
197,-16.970698191677528,-43.912016497732644
198,-73.79766066147887,-23.855658905227425
199,-19.35641597158229,47.8580955196594
200,3.419699120678077,5.100299827579783
201,-38.95859854808942,3.885402076247127
202,-61.366144377110395,-25.473145832802576
203,5.069612240424669,47.661603632910655
204,-44.495096723285876,-26.87158172568009
205,-0.06095572482647514,66.9684812863729
206,-42.49784693138454,-39.33290278687599
207,1.3821880455438849,5.813733652561139
208,4.570199796407346,-25.036000952160443
209,19.59008870828869,-73.37088332738026
210,33.085188559374245,-16.57519302839885
211,-14.914036873530987,29.555800878526252
212,-24.04546646298433,-21.14786207860539
213,-44.55629725903877,10.35093789204146
214,56.086905305607246,29.463502222178835
215,0.33953121504476946,-24.36333976540619
216,35.242693031553955,-22.978977773254368
217,-1.9364631582833243,-2.7437183233049685
218,-12.767682310471809,-70.37791913211461
219,1.0787105971973936,31.637949358298254
220,-2.067749193784573,-0.7472493984466744
221,50.57529271922635,71.00029989261054
222,-30.792802146915577,-24.14489361777329
223,-19.70549764497436,-41.225863583133936
224,-0.7712663025115644,35.53162095616199
225,-20.894719020310507,38.5113078014256
226,-39.162917032727606,-16.166721436349878
227,35.53027197761649,54.70773714519153
228,10.635615089536978,35.332003552738115
229,-8.7415767630605,76.62347261849679
230,-78.47006975181255,-10.216219854871307
231,-31.08093868806585,-72.43686954262087
232,12.490027056916226,0.5615941429798902
233,-17.714373184381003,17.46590438637856
234,-19.783400940194337,-40.25048982780762
235,-17.485870397605105,85.88459110353932
236,-21.131817793843744,-35.84019301161356
237,12.151936516548982,39.00427103429774
238,2.682521869209624,4.714693140942377
239,-14.453093340562994,-58.46658793838624
240,3.744007912850885,70.36258326064191
241,5.774144361043128,3.583429103020048
242,-58.7386542398816,-26.868639482231846
243,-4.919657421294879,71.35093801767808
244,-42.33555598021037,-37.61126609773288
245,-35.6979516678548,-4.35978176840838
246,-29.330860352470182,57.347154376240155
247,-52.753798109716634,-83.76863229887408
248,-48.95276143571291,8.002608349320756
249,-0.7459054729974963,84.08474946609925
250,1.615631266620632,-68.60142353534957
251,22.91114762256765,-26.650025727043865
252,19.3188079925765,84.32418123008271
253,4.399579586369113,-17.585575425155195
254,4.623242561443423,8.751674831262589
255,55.582886427232985,20.85638438405286
256,48.765989040328414,-10.02221847394513
257,-52.05151056058777,9.894565071431783
258,4.717159717245437,-55.05266325140961
259,-19.62885067146934,47.48022317805567
260,-34.66993358930408,9.34860814061149
261,24.894618619327886,-17.571292325176373
262,-30.38053090961274,24.51580623736685
263,14.059515976727571,81.04018967077086
264,-35.01356373533548,-1.9018887003806106
265,37.91992899528843,-19.075136912413775
266,16.959384426353772,7.09122848121169
267,-16.976871992170786,-61.86345772377558
268,-32.62328013075462,23.134066140349095
269,-9.150534834156401,66.90268622255572
270,-45.63370329112643,4.280644324134975
271,19.779617741800365,-32.197067205789665
272,-46.67829911305977,-19.916350273432528
273,20.244110388006604,45.26852269132566
274,-8.141212020773894,38.442192933344714
275,-25.779388256422266,-42.39269864294702
276,-24.8978179118983,-57.23354055803717
277,-2.636952987617966,89.85249666506031
278,-46.12681149683822,-3.44952975528364
279,-4.491198868886384,43.79323356376951
280,21.66656705519847,0.2745541802273918
281,4.157986305385533,37.62204365169591
282,15.657611293935203,57.431479723793366
283,-74.80019839054383,3.5316785025985036
284,1.6329294934921124,79.5164461257494
285,-2.645032287051797,-71.26199030325661
286,-13.565743597830414,71.35407543230369
287,-13.022394744049176,33.437750565358364
288,42.02901119328116,-13.727575196204619
289,-32.70351205225638,3.126458575393798
290,44.08320335534408,-30.684389720729403
291,3.8377670882880044,61.70889645354728
292,-34.148294111043505,-46.9961954676631
293,9.017372961883854,-30.256208152688863
294,-28.849123112531817,59.93189451270126
295,-0.9163940603889027,-5.674916331667817
296,24.16405845810851,55.36458902065015
297,-8.437607998657029,51.00159502103842
298,18.647971582433815,5.352919104359742
299,32.020799924480556,60.08009433327618
300,17.612425545259796,-75.8833276787491
301,18.103683390224198,36.221661376736996
302,-27.674339293478464,-3.4222541337619727
303,-25.455853642753425,-5.850872382880691
304,-36.81420504703871,9.20423964226853
305,30.367636911064878,-40.74352018089661
306,-9.952738632671867,20.438625293746668
307,2.581864007051398,-24.199064228936553
308,-28.88066477600009,-26.689008556724072
309,147.051921239944,-35.16029385738269
310,160.14015146288787,42.64523112291493
311,151.39110216553942,-8.488605217565738
312,139.83277344138116,-20.661593550082905
313,101.74951722350418,-77.56197138458249
314,150.39968669821712,13.904394539065507
315,126.3329271091182,12.143426227129975
316,98.4400834005562,-38.482853953319626
317,133.3235112706401,1.060943278120884
318,149.0502150945588,23.289434904264272
319,154.38246256224903,50.29589273380059
320,108.51887714548637,-30.94888565226523
321,140.39802859750233,31.99582383092417
322,123.81335264272943,-41.123725202018605
323,108.36739612435257,-49.207237970152555
